current_epoch	train_acc	train_loss	epoch_train_time
43.0000	0.9100	0.3060	0.0801
44.0000	0.9070	0.3146	0.0791
45.0000	0.8980	0.3215	0.0791
46.0000	0.9140	0.3003	0.0771
47.0000	0.8990	0.3494	0.0751
48.0000	0.9040	0.3318	0.0791
49.0000	0.9060	0.3566	0.0771
0.0000	0.7065	1.2755	0.2752
1.0000	0.8680	0.5010	0.2812
2.0000	0.8846	0.4185	0.2812
3.0000	0.8972	0.3719	0.2752
4.0000	0.8973	0.3555	0.2992
5.0000	0.9057	0.3330	0.2812
6.0000	0.9114	0.3091	0.2802
7.0000	0.9102	0.3092	0.2772
8.0000	0.9150	0.2930	0.2762
9.0000	0.9208	0.2875	0.2872
10.0000	0.9247	0.2599	0.2802
11.0000	0.9226	0.2667	0.2772
12.0000	0.9314	0.2427	0.2822
13.0000	0.9279	0.2506	0.2772
14.0000	0.9353	0.2254	0.2772
15.0000	0.9375	0.2184	0.2792
16.0000	0.9360	0.2209	0.2962
17.0000	0.9445	0.2061	0.2762
18.0000	0.9383	0.2112	0.2792
19.0000	0.9457	0.1998	0.2782
20.0000	0.9451	0.1977	0.2782
21.0000	0.9510	0.1766	0.2982
22.0000	0.9486	0.1746	0.2832
23.0000	0.9521	0.1753	0.2802
24.0000	0.9535	0.1693	0.2782
25.0000	0.9549	0.1639	0.2802
26.0000	0.9534	0.1621	0.2862
27.0000	0.9562	0.1515	0.2882
28.0000	0.9581	0.1518	0.2792
29.0000	0.9586	0.1503	0.2822
30.0000	0.9552	0.1567	0.2782
31.0000	0.9626	0.1362	0.2772
32.0000	0.9616	0.1451	0.2822
33.0000	0.9597	0.1370	0.2792
34.0000	0.9636	0.1320	0.2782
35.0000	0.9629	0.1247	0.2762
36.0000	0.9661	0.1227	0.2852
37.0000	0.9632	0.1322	0.2832
38.0000	0.9665	0.1256	0.2842
39.0000	0.9659	0.1203	0.2842
40.0000	0.9653	0.1238	0.2812
41.0000	0.9697	0.1056	0.2782
42.0000	0.9698	0.1093	0.2772
43.0000	0.9685	0.1110	0.2782
44.0000	0.9695	0.1099	0.2862
45.0000	0.9706	0.1077	0.2762
