current_epoch	train_acc	train_loss	epoch_train_time
12.0000	0.3293	1.7637	56.8378
22.0000	0.3779	1.6505	50.6303
24.0000	0.3983	1.6047	50.5523
18.0000	0.3677	1.6801	51.7908
18.0000	0.3744	1.6734	51.7804
13.0000	0.3361	1.7504	57.0695
23.0000	0.3847	1.6343	50.5892
25.0000	0.4025	1.5958	50.7041
19.0000	0.3770	1.6632	51.9956
19.0000	0.3760	1.6595	51.9263
14.0000	0.3399	1.7394	55.4463
24.0000	0.3854	1.6260	50.7258
26.0000	0.4049	1.5855	50.8701
20.0000	0.3792	1.6549	52.0500
20.0000	0.3815	1.6493	52.0235
15.0000	0.3454	1.7253	56.5722
25.0000	0.3919	1.6153	50.5775
27.0000	0.4092	1.5765	50.6197
21.0000	0.3862	1.6417	51.9508
21.0000	0.3878	1.6372	51.9083
16.0000	0.3484	1.7138	54.2010
26.0000	0.3951	1.6044	50.6509
28.0000	0.4139	1.5698	50.4226
22.0000	0.3893	1.6344	51.9875
22.0000	0.3909	1.6259	51.9902
27.0000	0.3992	1.5969	50.5737
17.0000	0.3540	1.7028	53.3075
29.0000	0.4161	1.5630	50.7452
23.0000	0.3957	1.6200	52.0473
23.0000	0.3932	1.6149	52.1650
28.0000	0.4021	1.5853	50.6993
18.0000	0.3619	1.6899	53.7358
30.0000	0.4195	1.5508	50.8248
24.0000	0.4005	1.6095	52.0484
24.0000	0.3997	1.6055	52.0484
29.0000	0.4078	1.5765	50.6283
19.0000	0.3641	1.6767	53.8796
31.0000	0.4198	1.5481	50.4987
25.0000	0.4025	1.6049	51.9642
25.0000	0.4023	1.5982	52.0365
30.0000	0.4069	1.5692	50.6630
20.0000	0.3700	1.6670	54.5875
32.0000	0.4254	1.5370	50.5271
26.0000	0.4064	1.5973	51.8928
26.0000	0.4074	1.5853	52.0260
31.0000	0.4149	1.5575	50.7572
33.0000	0.4262	1.5311	50.5687
21.0000	0.3717	1.6558	56.9350
27.0000	0.4069	1.5862	52.1030
27.0000	0.4118	1.5752	52.0185
32.0000	0.4186	1.5453	50.6841
34.0000	0.4313	1.5201	50.7372
22.0000	0.3777	1.6448	56.4466
28.0000	0.4146	1.5785	52.0230
28.0000	0.4139	1.5683	52.0350
33.0000	0.4211	1.5400	50.6105
35.0000	0.4341	1.5197	50.7431
29.0000	0.4104	1.5754	52.0368
23.0000	0.3824	1.6310	56.3453
29.0000	0.4180	1.5626	52.0736
34.0000	0.4249	1.5331	50.7090
36.0000	0.4376	1.5086	50.0600
30.0000	0.4201	1.5623	52.1574
30.0000	0.4221	1.5533	52.1613
24.0000	0.3867	1.6256	56.8591
35.0000	0.4279	1.5216	50.6090
37.0000	0.4391	1.5021	49.9780
31.0000	0.4207	1.5584	52.4435
31.0000	0.4261	1.5427	52.2437
25.0000	0.3922	1.6113	55.4934
36.0000	0.4322	1.5140	50.5906
38.0000	0.4441	1.4946	49.9541
32.0000	0.4263	1.5516	52.7744
32.0000	0.4271	1.5385	52.3878
26.0000	0.3976	1.6018	56.5888
37.0000	0.4348	1.5088	50.5528
39.0000	0.4462	1.4844	50.0101
33.0000	0.4290	1.5414	52.8344
33.0000	0.4297	1.5307	52.4570
27.0000	0.3994	1.5936	55.1537
38.0000	0.4356	1.4996	50.6196
40.0000	0.4506	1.4791	49.9487
34.0000	0.4358	1.5240	52.6240
34.0000	0.4300	1.5366	53.2592
39.0000	0.4405	1.4909	50.5550
28.0000	0.4033	1.5862	55.3707
41.0000	0.4538	1.4702	49.9991
35.0000	0.4329	1.5260	52.6663
35.0000	0.4365	1.5137	53.0122
40.0000	0.4427	1.4864	50.6067
29.0000	0.4056	1.5806	54.6884
42.0000	0.4572	1.4610	50.0050
36.0000	0.4350	1.5240	52.7763
36.0000	0.4407	1.5071	53.0016
41.0000	0.4491	1.4764	50.6102
43.0000	0.4591	1.4566	49.9836
30.0000	0.4130	1.5682	54.9104
37.0000	0.4367	1.5203	53.2717
37.0000	0.4425	1.5062	52.8194
42.0000	0.4517	1.4700	50.6943
44.0000	0.4609	1.4524	49.9645
31.0000	0.4126	1.5617	55.4523
38.0000	0.4470	1.4960	52.7814
38.0000	0.4388	1.5135	53.0138
43.0000	0.4548	1.4625	50.5294
45.0000	0.4647	1.4420	49.9682
32.0000	0.4186	1.5527	56.2276
39.0000	0.4464	1.4880	52.0285
39.0000	0.4441	1.5038	51.9916
44.0000	0.4572	1.4593	50.6218
46.0000	0.4699	1.4304	49.8863
33.0000	0.4222	1.5438	55.8877
45.0000	0.4610	1.4493	50.5776
40.0000	0.4506	1.4801	51.8902
40.0000	0.4425	1.5002	51.9007
47.0000	0.4735	1.4280	49.9516
34.0000	0.4240	1.5370	56.5961
46.0000	0.4662	1.4403	50.6385
41.0000	0.4528	1.4748	51.8517
41.0000	0.4460	1.4928	51.8844
48.0000	0.4782	1.4141	49.8818
35.0000	0.4289	1.5295	56.8941
47.0000	0.4650	1.4389	50.5715
42.0000	0.4570	1.4655	51.8627
42.0000	0.4490	1.4894	51.8629
49.0000	0.4827	1.4047	49.9056
36.0000	0.4323	1.5201	53.5270
48.0000	0.4707	1.4251	50.5861
50.0000	0.4842	1.4005	49.9998
43.0000	0.4589	1.4588	52.0525
43.0000	0.4507	1.4782	52.0654
37.0000	0.4374	1.5110	55.6780
49.0000	0.4731	1.4204	50.7413
51.0000	0.4866	1.3954	49.9100
44.0000	0.4668	1.4511	51.8450
44.0000	0.4537	1.4739	51.8538
50.0000	0.4792	1.4116	50.6942
38.0000	0.4379	1.5082	53.3481
52.0000	0.4911	1.3827	49.9095
45.0000	0.4652	1.4475	51.9894
45.0000	0.4572	1.4675	51.9962
51.0000	0.4784	1.4053	50.6372
53.0000	0.4953	1.3787	50.0325
39.0000	0.4424	1.4988	53.2544
46.0000	0.4699	1.4374	52.2429
46.0000	0.4595	1.4640	52.2544
52.0000	0.4852	1.3982	50.6373
54.0000	0.5014	1.3679	49.9917
40.0000	0.4400	1.4931	55.1031
47.0000	0.4694	1.4369	52.3092
47.0000	0.4605	1.4570	52.2858
53.0000	0.4888	1.3873	50.6348
55.0000	0.5034	1.3596	50.0268
48.0000	0.4742	1.4256	52.6432
48.0000	0.4640	1.4485	52.6771
41.0000	0.4486	1.4857	57.1283
56.0000	0.5056	1.3562	50.0131
54.0000	0.4906	1.3802	50.6234
49.0000	0.4668	1.4432	52.5504
49.0000	0.4771	1.4200	52.9739
42.0000	0.4520	1.4778	57.4699
57.0000	0.5071	1.3495	50.0062
55.0000	0.4959	1.3745	50.5455
50.0000	0.4711	1.4352	52.9411
50.0000	0.4794	1.4119	53.0526
43.0000	0.4542	1.4688	54.6777
58.0000	0.5102	1.3424	49.9455
56.0000	0.4984	1.3660	50.5693
51.0000	0.4829	1.4047	52.5556
51.0000	0.4704	1.4314	53.0154
44.0000	0.4566	1.4664	54.4119
59.0000	0.5144	1.3351	49.9817
57.0000	0.5001	1.3623	50.6361
52.0000	0.4745	1.4282	51.9971
52.0000	0.4841	1.4025	52.0360
45.0000	0.4621	1.4542	53.5621
60.0000	0.5185	1.3250	49.9895
58.0000	0.5023	1.3561	50.6836
53.0000	0.4762	1.4199	52.2702
53.0000	0.4897	1.3936	52.2916
46.0000	0.4642	1.4499	55.4848
61.0000	0.5234	1.3184	50.0269
59.0000	0.5074	1.3443	50.7240
54.0000	0.4894	1.3858	52.3704
54.0000	0.4789	1.4124	52.4192
47.0000	0.4676	1.4419	58.0464
62.0000	0.5249	1.3118	49.9671
60.0000	0.5066	1.3431	50.6974
55.0000	0.4881	1.3858	52.8859
55.0000	0.4799	1.4089	52.9146
63.0000	0.5305	1.3018	49.9957
61.0000	0.5127	1.3325	50.6373
48.0000	0.4707	1.4324	57.5802
56.0000	0.4940	1.3768	53.0112
56.0000	0.4843	1.4029	53.1880
64.0000	0.5329	1.2982	49.9492
62.0000	0.5135	1.3279	50.6526
49.0000	0.4749	1.4258	56.2245
57.0000	0.4944	1.3744	52.7592
57.0000	0.4871	1.3955	52.6461
65.0000	0.5336	1.2928	49.9722
63.0000	0.5179	1.3160	50.6235
50.0000	0.4765	1.4174	54.2760
58.0000	0.5005	1.3653	52.9441
58.0000	0.4884	1.3887	52.9661
66.0000	0.5355	1.2876	49.9353
64.0000	0.5165	1.3168	50.6925
51.0000	0.4797	1.4079	54.4450
59.0000	0.4890	1.3847	53.0311
59.0000	0.5009	1.3602	53.2335
67.0000	0.5393	1.2804	49.9672
65.0000	0.5233	1.3114	50.6411
52.0000	0.4845	1.4006	53.7635
60.0000	0.4939	1.3762	52.8825
60.0000	0.5040	1.3511	52.9589
68.0000	0.5419	1.2732	50.0082
66.0000	0.5241	1.3036	50.6922
53.0000	0.4854	1.3959	56.7882
61.0000	0.4932	1.3760	52.5139
61.0000	0.5036	1.3506	53.0347
69.0000	0.5436	1.2712	49.9274
67.0000	0.5267	1.2959	50.6854
54.0000	0.4909	1.3858	54.4169
70.0000	0.5455	1.2638	49.8629
62.0000	0.4991	1.3638	53.0488
62.0000	0.5093	1.3433	52.8647
68.0000	0.5293	1.2882	50.6703
55.0000	0.4962	1.3747	53.8990
71.0000	0.5480	1.2567	49.9416
63.0000	0.4990	1.3651	52.9092
63.0000	0.5098	1.3407	52.5576
69.0000	0.5328	1.2810	50.5975
56.0000	0.4994	1.3657	54.1136
72.0000	0.5521	1.2486	49.9165
64.0000	0.5033	1.3573	52.9601
64.0000	0.5107	1.3348	52.9906
70.0000	0.5346	1.2773	50.6539
57.0000	0.5042	1.3572	55.6636
73.0000	0.5526	1.2464	49.9456
65.0000	0.5161	1.3271	52.4419
65.0000	0.5043	1.3506	53.1059
71.0000	0.5381	1.2723	50.5720
74.0000	0.5562	1.2394	49.5183
58.0000	0.5053	1.3494	57.6978
66.0000	0.5185	1.3238	52.5915
66.0000	0.5044	1.3489	52.7386
72.0000	0.5385	1.2668	50.5982
75.0000	0.5569	1.2363	49.3379
59.0000	0.5070	1.3448	55.2145
73.0000	0.5424	1.2591	50.5436
67.0000	0.5217	1.3177	52.8610
67.0000	0.5065	1.3428	52.6191
76.0000	0.5599	1.2305	49.1491
74.0000	0.5432	1.2559	50.6200
60.0000	0.5114	1.3339	54.1808
68.0000	0.5186	1.3152	53.2044
68.0000	0.5143	1.3307	52.9487
77.0000	0.5586	1.2294	49.1661
75.0000	0.5466	1.2532	50.6434
69.0000	0.5200	1.3112	52.7133
69.0000	0.5141	1.3292	52.9152
61.0000	0.5154	1.3258	54.2518
78.0000	0.5624	1.2215	49.1069
76.0000	0.5489	1.2457	50.6588
70.0000	0.5256	1.3045	52.4585
70.0000	0.5172	1.3226	52.5587
62.0000	0.5207	1.3174	56.9690
79.0000	0.5645	1.2196	49.1905
77.0000	0.5498	1.2358	50.5988
71.0000	0.5272	1.2984	52.6374
71.0000	0.5165	1.3163	52.2922
63.0000	0.5190	1.3148	53.9524
80.0000	0.5649	1.2145	49.1550
78.0000	0.5516	1.2348	50.6537
72.0000	0.5296	1.2925	52.7698
72.0000	0.5190	1.3116	52.7544
64.0000	0.5261	1.3021	53.6885
81.0000	0.5712	1.2093	49.1664
79.0000	0.5562	1.2269	50.7346
73.0000	0.5210	1.3054	52.9425
73.0000	0.5315	1.2901	53.0895
65.0000	0.5267	1.2976	56.9303
82.0000	0.5682	1.2055	49.0996
80.0000	0.5563	1.2269	50.7087
74.0000	0.5248	1.3004	52.8526
74.0000	0.5307	1.2839	53.0368
83.0000	0.5716	1.1986	49.1827
66.0000	0.5291	1.2981	57.5912
81.0000	0.5598	1.2176	50.6083
75.0000	0.5274	1.2974	52.4787
75.0000	0.5296	1.2855	52.5871
84.0000	0.5742	1.1939	49.1271
67.0000	0.5362	1.2853	57.2474
82.0000	0.5601	1.2137	50.6606
76.0000	0.5261	1.2935	52.5099
76.0000	0.5366	1.2754	52.9944
85.0000	0.5758	1.1886	49.1624
68.0000	0.5381	1.2743	57.6655
83.0000	0.5648	1.2036	50.7491
86.0000	0.5757	1.1882	49.1210
77.0000	0.5290	1.2859	52.8050
77.0000	0.5368	1.2690	52.6290
84.0000	0.5665	1.2005	50.6978
69.0000	0.5372	1.2737	57.7872
87.0000	0.5764	1.1864	49.2887
78.0000	0.5314	1.2790	52.9876
78.0000	0.5381	1.2691	52.6647
85.0000	0.5664	1.2051	50.6051
70.0000	0.5429	1.2618	57.7891
88.0000	0.5774	1.1841	49.1212
79.0000	0.5397	1.2629	52.3105
79.0000	0.5368	1.2719	52.6144
86.0000	0.5709	1.1921	50.6390
89.0000	0.5793	1.1775	49.1704
71.0000	0.5463	1.2555	57.3796
80.0000	0.5437	1.2575	52.6304
80.0000	0.5383	1.2708	53.0227
87.0000	0.5680	1.1887	50.7140
90.0000	0.5807	1.1726	49.0945
72.0000	0.5455	1.2520	57.4179
81.0000	0.5452	1.2542	52.6225
81.0000	0.5409	1.2626	53.0178
88.0000	0.5717	1.1856	50.6181
91.0000	0.5849	1.1672	49.1993
73.0000	0.5507	1.2449	57.7094
82.0000	0.5444	1.2503	53.1033
82.0000	0.5430	1.2547	52.8678
89.0000	0.5714	1.1788	50.4615
92.0000	0.5868	1.1617	49.1591
83.0000	0.5498	1.2444	52.6177
83.0000	0.5453	1.2515	52.6703
74.0000	0.5494	1.2443	58.0044
90.0000	0.5769	1.1738	50.5617
93.0000	0.5848	1.1597	49.1544
84.0000	0.5531	1.2355	51.8494
84.0000	0.5456	1.2501	51.9942
75.0000	0.5569	1.2340	56.7074
91.0000	0.5792	1.1681	50.6672
94.0000	0.5855	1.1566	49.0927
85.0000	0.5517	1.2373	51.9264
85.0000	0.5502	1.2437	51.9053
76.0000	0.5555	1.2304	56.7955
92.0000	0.5793	1.1679	50.6479
95.0000	0.5899	1.1519	49.1699
86.0000	0.5534	1.2322	51.9438
86.0000	0.5500	1.2373	51.8889
93.0000	0.5828	1.1603	50.6102
96.0000	0.5906	1.1488	49.1227
77.0000	0.5609	1.2217	56.8360
87.0000	0.5552	1.2260	51.8428
87.0000	0.5517	1.2380	51.7755
94.0000	0.5865	1.1537	50.6611
97.0000	0.5916	1.1477	49.1496
78.0000	0.5633	1.2158	56.7974
88.0000	0.5571	1.2232	51.7916
88.0000	0.5537	1.2293	51.8442
95.0000	0.5881	1.1490	50.6189
98.0000	0.5937	1.1415	49.1284
79.0000	0.5639	1.2145	55.8810
89.0000	0.5622	1.2152	51.8721
89.0000	0.5562	1.2244	51.9610
96.0000	0.5897	1.1503	50.7439
99.0000	0.5956	1.1364	49.1864
80.0000	0.5641	1.2097	53.0587
90.0000	0.5600	1.2178	51.9219
90.0000	0.5605	1.2191	51.9702
97.0000	0.5903	1.1412	50.5831
81.0000	0.5681	1.2017	53.0800
91.0000	0.5634	1.2089	52.0128
91.0000	0.5605	1.2201	52.0615
98.0000	0.5917	1.1397	50.6234
82.0000	0.5706	1.1969	56.0232
92.0000	0.5634	1.2088	51.8625
92.0000	0.5629	1.2115	51.8376
99.0000	0.5929	1.1358	50.5954
83.0000	0.5719	1.1925	53.3547
93.0000	0.5661	1.2043	51.8702
93.0000	0.5658	1.2074	51.8711
84.0000	0.5746	1.1879	53.1348
94.0000	0.5709	1.1966	51.8292
94.0000	0.5644	1.2033	51.8124
85.0000	0.5745	1.1825	55.4413
95.0000	0.5717	1.1925	51.8970
95.0000	0.5675	1.1980	51.8102
86.0000	0.5759	1.1801	56.7422
96.0000	0.5733	1.1884	51.9625
96.0000	0.5702	1.1924	51.9426
87.0000	0.5756	1.1781	56.2913
97.0000	0.5729	1.1850	51.7962
