current_epoch	train_acc	train_loss	epoch_train_time
80.0000	0.5360	1.3023	49.8095
79.0000	0.5253	1.3221	50.6282
74.0000	0.5248	1.3253	56.7028
77.0000	0.5483	1.2733	52.1803
77.0000	0.5496	1.2705	52.4227
81.0000	0.5383	1.2941	49.7804
80.0000	0.5285	1.3170	50.6956
75.0000	0.5250	1.3264	56.5892
82.0000	0.5432	1.2878	49.8483
78.0000	0.5516	1.2652	52.1918
78.0000	0.5447	1.2744	52.3322
81.0000	0.5308	1.3139	50.7488
76.0000	0.5254	1.3225	56.5848
83.0000	0.5434	1.2854	49.7791
79.0000	0.5513	1.2626	52.4743
79.0000	0.5497	1.2658	52.3802
82.0000	0.5337	1.3083	50.5543
77.0000	0.5285	1.3145	55.9580
84.0000	0.5424	1.2814	49.8202
80.0000	0.5533	1.2535	52.4670
80.0000	0.5494	1.2643	52.4589
83.0000	0.5338	1.3034	50.7585
78.0000	0.5308	1.3111	53.5832
85.0000	0.5446	1.2756	49.7632
81.0000	0.5581	1.2480	52.4007
81.0000	0.5502	1.2596	52.3167
84.0000	0.5366	1.2970	50.5902
79.0000	0.5303	1.3110	53.8340
86.0000	0.5486	1.2722	49.8663
82.0000	0.5588	1.2416	52.5562
82.0000	0.5570	1.2508	52.5131
85.0000	0.5389	1.2948	50.7249
80.0000	0.5350	1.2978	56.9862
87.0000	0.5519	1.2629	49.7733
83.0000	0.5615	1.2370	52.3011
83.0000	0.5570	1.2446	52.5725
86.0000	0.5422	1.2851	50.5255
88.0000	0.5525	1.2586	49.8218
81.0000	0.5339	1.2932	56.6954
84.0000	0.5645	1.2344	52.3021
84.0000	0.5575	1.2439	52.3143
87.0000	0.5412	1.2842	50.6354
89.0000	0.5537	1.2550	49.7857
82.0000	0.5407	1.2860	57.1574
85.0000	0.5576	1.2401	51.9959
85.0000	0.5652	1.2272	52.2861
88.0000	0.5434	1.2811	50.6492
90.0000	0.5548	1.2504	49.8633
89.0000	0.5428	1.2743	50.6502
86.0000	0.5586	1.2358	52.3951
86.0000	0.5671	1.2235	52.4459
83.0000	0.5419	1.2833	57.4217
91.0000	0.5585	1.2425	49.7728
90.0000	0.5475	1.2673	50.5647
87.0000	0.5690	1.2185	52.3934
87.0000	0.5599	1.2314	52.8239
84.0000	0.5406	1.2834	53.5334
92.0000	0.5586	1.2413	49.8531
91.0000	0.5503	1.2624	50.6929
88.0000	0.5735	1.2131	52.0625
88.0000	0.5637	1.2260	52.0789
85.0000	0.5397	1.2824	53.1852
93.0000	0.5617	1.2345	49.7855
92.0000	0.5506	1.2574	50.5179
89.0000	0.5638	1.2230	52.0956
89.0000	0.5722	1.2073	52.6643
86.0000	0.5465	1.2711	53.3120
94.0000	0.5641	1.2297	49.8812
93.0000	0.5519	1.2589	50.6245
90.0000	0.5665	1.2151	52.5342
90.0000	0.5742	1.2039	52.4818
87.0000	0.5466	1.2700	52.8791
95.0000	0.5634	1.2279	49.7656
94.0000	0.5521	1.2527	50.5129
91.0000	0.5785	1.1962	52.2148
91.0000	0.5701	1.2147	52.3650
88.0000	0.5493	1.2605	53.1266
96.0000	0.5675	1.2219	49.8271
95.0000	0.5559	1.2472	50.5038
92.0000	0.5795	1.1931	52.3220
92.0000	0.5703	1.2102	52.3149
89.0000	0.5508	1.2600	52.9253
97.0000	0.5709	1.2158	49.8223
96.0000	0.5578	1.2396	50.5684
93.0000	0.5773	1.1899	52.6575
93.0000	0.5707	1.2047	52.7642
90.0000	0.5529	1.2550	52.9677
98.0000	0.5690	1.2118	49.8338
97.0000	0.5594	1.2372	50.6094
94.0000	0.5810	1.1820	52.7324
94.0000	0.5703	1.2069	52.7231
91.0000	0.5529	1.2534	53.2692
99.0000	0.5725	1.2056	49.8473
98.0000	0.5619	1.2323	50.5802
95.0000	0.5834	1.1828	52.3180
95.0000	0.5724	1.1994	52.3523
92.0000	0.5562	1.2491	54.9948
99.0000	0.5654	1.2267	50.5115
96.0000	0.5852	1.1778	52.2391
96.0000	0.5768	1.1964	52.4239
93.0000	0.5573	1.2430	56.3172
97.0000	0.5864	1.1722	52.5486
97.0000	0.5772	1.1930	52.4170
94.0000	0.5572	1.2413	53.5583
98.0000	0.5870	1.1706	52.5285
98.0000	0.5809	1.1845	52.7310
95.0000	0.5604	1.2354	53.7248
99.0000	0.5770	1.1866	52.2195
99.0000	0.5868	1.1677	52.5631
96.0000	0.5581	1.2372	54.0593
97.0000	0.5631	1.2278	55.6465
98.0000	0.5631	1.2255	57.1217
99.0000	0.5650	1.2205	57.7836
